Date ID	Order Date	Ship Date	Day of Week
MK-2012-1060	8/24/2012 12:00:00 AM	8/29/2012 12:00:00 AM	5
MX-2014-133298	4/11/2014 12:00:00 AM	4/17/2014 12:00:00 AM	5
CA-2013-130078	8/9/2013 12:00:00 AM	8/15/2013 12:00:00 AM	5
ID-2012-46392	5/18/2012 12:00:00 AM	5/23/2012 12:00:00 AM	5
CA-2014-164000	12/19/2014 12:00:00 AM	12/23/2014 12:00:00 AM	5
CA-2013-165820	9/27/2013 12:00:00 AM	10/1/2013 12:00:00 AM	5
US-2011-139150	10/21/2011 12:00:00 AM	10/27/2011 12:00:00 AM	5
MX-2012-100258	12/28/2012 12:00:00 AM	12/31/2012 12:00:00 AM	5
IN-2013-34940	12/13/2013 12:00:00 AM	12/18/2013 12:00:00 AM	5
CA-2011-166884	3/11/2011 12:00:00 AM	3/16/2011 12:00:00 AM	5
EG-2014-2080	9/5/2014 12:00:00 AM	9/10/2014 12:00:00 AM	5
SF-2014-8090	10/31/2014 12:00:00 AM	11/4/2014 12:00:00 AM	5
US-2014-100489	12/19/2014 12:00:00 AM	12/23/2014 12:00:00 AM	5
IN-2013-49423	5/10/2013 12:00:00 AM	5/15/2013 12:00:00 AM	5
CA-2014-150504	11/7/2014 12:00:00 AM	11/13/2014 12:00:00 AM	5
TU-2014-5720	9/19/2014 12:00:00 AM	9/21/2014 12:00:00 AM	5
ID-2011-82491	5/6/2011 12:00:00 AM	5/10/2011 12:00:00 AM	5
CA-2014-102099	12/19/2014 12:00:00 AM	12/20/2014 12:00:00 AM	5
IZ-2013-3200	11/8/2013 12:00:00 AM	11/8/2013 12:00:00 AM	5
IN-2013-77577	6/21/2013 12:00:00 AM	6/25/2013 12:00:00 AM	5
NI-2014-8820	12/26/2014 12:00:00 AM	12/26/2014 12:00:00 AM	5
RO-2011-2180	8/12/2011 12:00:00 AM	8/17/2011 12:00:00 AM	5
MX-2011-105998	11/25/2011 12:00:00 AM	11/29/2011 12:00:00 AM	5
ID-2014-76856	3/14/2014 12:00:00 AM	3/19/2014 12:00:00 AM	5
IN-2014-57564	10/31/2014 12:00:00 AM	11/3/2014 12:00:00 AM	5
CA-2013-128307	7/26/2013 12:00:00 AM	7/30/2013 12:00:00 AM	5
CA-2011-109932	12/9/2011 12:00:00 AM	12/11/2011 12:00:00 AM	5
MO-2011-2820	6/3/2011 12:00:00 AM	6/7/2011 12:00:00 AM	5
CA-2013-112382	5/10/2013 12:00:00 AM	5/14/2013 12:00:00 AM	5
IR-2013-3610	3/29/2013 12:00:00 AM	4/3/2013 12:00:00 AM	5
MX-2014-148285	9/5/2014 12:00:00 AM	9/9/2014 12:00:00 AM	5
CA-2011-169852	10/21/2011 12:00:00 AM	10/26/2011 12:00:00 AM	5
CA-2013-147585	11/8/2013 12:00:00 AM	11/13/2013 12:00:00 AM	5
US-2011-103338	3/11/2011 12:00:00 AM	3/15/2011 12:00:00 AM	5
IT-2014-4574180	10/3/2014 12:00:00 AM	10/6/2014 12:00:00 AM	5
CA-2014-100013	11/7/2014 12:00:00 AM	11/12/2014 12:00:00 AM	5
CA-2014-128629	7/11/2014 12:00:00 AM	7/15/2014 12:00:00 AM	5
NI-2014-8030	11/7/2014 12:00:00 AM	11/13/2014 12:00:00 AM	5
EG-2014-150	6/27/2014 12:00:00 AM	7/1/2014 12:00:00 AM	5
US-2014-168760	3/21/2014 12:00:00 AM	3/28/2014 12:00:00 AM	5
SA-2012-4320	10/19/2012 12:00:00 AM	10/24/2012 12:00:00 AM	5
US-2011-143175	10/21/2011 12:00:00 AM	10/25/2011 12:00:00 AM	5
US-2013-136196	2/15/2013 12:00:00 AM	2/19/2013 12:00:00 AM	5
MX-2014-102659	4/25/2014 12:00:00 AM	4/30/2014 12:00:00 AM	5
IN-2014-45734	11/28/2014 12:00:00 AM	12/2/2014 12:00:00 AM	5
SO-2012-7640	6/22/2012 12:00:00 AM	6/27/2012 12:00:00 AM	5
MX-2013-136224	3/8/2013 12:00:00 AM	3/13/2013 12:00:00 AM	5
ID-2013-82239	10/11/2013 12:00:00 AM	10/16/2013 12:00:00 AM	5
CA-2012-165554	5/18/2012 12:00:00 AM	5/22/2012 12:00:00 AM	5
MX-2014-136945	3/21/2014 12:00:00 AM	3/25/2014 12:00:00 AM	5
TU-2014-7130	2/7/2014 12:00:00 AM	2/12/2014 12:00:00 AM	5
MX-2011-169873	8/5/2011 12:00:00 AM	8/8/2011 12:00:00 AM	5
CA-2012-130253	12/14/2012 12:00:00 AM	12/18/2012 12:00:00 AM	5
TU-2014-5540	11/21/2014 12:00:00 AM	11/23/2014 12:00:00 AM	5
RS-2014-2060	8/22/2014 12:00:00 AM	8/27/2014 12:00:00 AM	5
NI-2012-1680	10/26/2012 12:00:00 AM	10/30/2012 12:00:00 AM	5
NI-2011-4130	3/18/2011 12:00:00 AM	3/23/2011 12:00:00 AM	5
IN-2014-15858	7/25/2014 12:00:00 AM	7/28/2014 12:00:00 AM	5
ID-2013-18903	5/24/2013 12:00:00 AM	5/27/2013 12:00:00 AM	5
UP-2011-6930	8/26/2011 12:00:00 AM	8/31/2011 12:00:00 AM	5
TU-2012-8560	12/7/2012 12:00:00 AM	12/11/2012 12:00:00 AM	5
ES-2012-4806252	1/27/2012 12:00:00 AM	2/3/2012 12:00:00 AM	5
CA-2013-123617	11/29/2013 12:00:00 AM	12/4/2013 12:00:00 AM	5
CA-2014-154123	11/21/2014 12:00:00 AM	11/26/2014 12:00:00 AM	5
CA-2012-128860	6/29/2012 12:00:00 AM	7/5/2012 12:00:00 AM	5
CA-2011-148614	1/21/2011 12:00:00 AM	1/26/2011 12:00:00 AM	5
MX-2014-135097	5/23/2014 12:00:00 AM	5/27/2014 12:00:00 AM	5
US-2013-158190	9/27/2013 12:00:00 AM	10/1/2013 12:00:00 AM	5
ES-2014-2829389	2/14/2014 12:00:00 AM	2/17/2014 12:00:00 AM	5
IN-2013-75897	12/20/2013 12:00:00 AM	12/27/2013 12:00:00 AM	5
US-2013-114888	9/20/2013 12:00:00 AM	9/25/2013 12:00:00 AM	5
CA-2014-133620	11/14/2014 12:00:00 AM	11/19/2014 12:00:00 AM	5
CA-2014-124191	6/13/2014 12:00:00 AM	6/15/2014 12:00:00 AM	5
SF-2014-5380	9/5/2014 12:00:00 AM	9/10/2014 12:00:00 AM	5
MX-2014-127425	6/20/2014 12:00:00 AM	6/24/2014 12:00:00 AM	5
CA-2013-154536	9/6/2013 12:00:00 AM	9/10/2013 12:00:00 AM	5
CA-2014-133207	11/28/2014 12:00:00 AM	12/4/2014 12:00:00 AM	5
NI-2013-8650	8/9/2013 12:00:00 AM	8/14/2013 12:00:00 AM	5
BN-2012-6200	6/29/2012 12:00:00 AM	7/3/2012 12:00:00 AM	5
US-2011-157917	10/7/2011 12:00:00 AM	10/10/2011 12:00:00 AM	5
ID-2014-25175	9/26/2014 12:00:00 AM	10/2/2014 12:00:00 AM	5
ES-2012-2867475	6/1/2012 12:00:00 AM	6/3/2012 12:00:00 AM	5
CA-2012-110345	3/9/2012 12:00:00 AM	3/11/2012 12:00:00 AM	5
IR-2011-4540	9/23/2011 12:00:00 AM	9/25/2011 12:00:00 AM	5
IT-2014-3831682	8/8/2014 12:00:00 AM	8/13/2014 12:00:00 AM	5
ID-2011-28752	1/7/2011 12:00:00 AM	1/12/2011 12:00:00 AM	5
ID-2012-10118	10/26/2012 12:00:00 AM	11/2/2012 12:00:00 AM	5
ES-2014-4401602	5/9/2014 12:00:00 AM	5/15/2014 12:00:00 AM	5
IR-2014-6740	8/22/2014 12:00:00 AM	8/27/2014 12:00:00 AM	5
IR-2013-7670	8/9/2013 12:00:00 AM	8/14/2013 12:00:00 AM	5
ES-2012-1355636	11/9/2012 12:00:00 AM	11/13/2012 12:00:00 AM	5
IT-2014-2637531	9/26/2014 12:00:00 AM	9/30/2014 12:00:00 AM	5
IN-2012-79460	6/1/2012 12:00:00 AM	6/6/2012 12:00:00 AM	5
CA-2011-103331	8/26/2011 12:00:00 AM	9/1/2011 12:00:00 AM	5
EG-2013-2850	1/18/2013 12:00:00 AM	1/20/2013 12:00:00 AM	5
NI-2014-4850	7/11/2014 12:00:00 AM	7/15/2014 12:00:00 AM	5
ID-2014-15578	3/21/2014 12:00:00 AM	3/23/2014 12:00:00 AM	5
RS-2012-6790	4/27/2012 12:00:00 AM	4/30/2012 12:00:00 AM	5
ID-2013-35955	8/9/2013 12:00:00 AM	8/11/2013 12:00:00 AM	5
CA-2014-105886	12/19/2014 12:00:00 AM	12/24/2014 12:00:00 AM	5
CA-2014-142776	12/12/2014 12:00:00 AM	12/15/2014 12:00:00 AM	5
SY-2012-5380	8/17/2012 12:00:00 AM	8/24/2012 12:00:00 AM	5
CM-2013-4650	11/8/2013 12:00:00 AM	11/11/2013 12:00:00 AM	5
CA-2011-169649	12/9/2011 12:00:00 AM	12/15/2011 12:00:00 AM	5
CA-2012-161242	6/1/2012 12:00:00 AM	6/8/2012 12:00:00 AM	5
CA-2014-108756	12/26/2014 12:00:00 AM	12/30/2014 12:00:00 AM	5
ES-2011-4392169	12/2/2011 12:00:00 AM	12/8/2011 12:00:00 AM	5
IN-2012-34100	4/27/2012 12:00:00 AM	5/1/2012 12:00:00 AM	5
CA-2013-164896	11/8/2013 12:00:00 AM	11/13/2013 12:00:00 AM	5
CA-2012-146696	12/14/2012 12:00:00 AM	12/19/2012 12:00:00 AM	5
IN-2012-36123	10/26/2012 12:00:00 AM	10/31/2012 12:00:00 AM	5
IN-2012-79985	6/1/2012 12:00:00 AM	6/5/2012 12:00:00 AM	5
CA-2013-104311	5/3/2013 12:00:00 AM	5/7/2013 12:00:00 AM	5
SO-2012-220	12/28/2012 12:00:00 AM	1/2/2013 12:00:00 AM	5
ID-2014-57781	1/10/2014 12:00:00 AM	1/14/2014 12:00:00 AM	5
ID-2012-33505	3/23/2012 12:00:00 AM	3/28/2012 12:00:00 AM	5
MR-2014-8340	5/2/2014 12:00:00 AM	5/4/2014 12:00:00 AM	5
CA-2012-133837	4/13/2012 12:00:00 AM	4/18/2012 12:00:00 AM	5
NI-2013-4520	6/14/2013 12:00:00 AM	6/20/2013 12:00:00 AM	5
MX-2014-133039	2/14/2014 12:00:00 AM	2/20/2014 12:00:00 AM	5
IN-2013-71151	6/7/2013 12:00:00 AM	6/10/2013 12:00:00 AM	5
CA-2014-124828	7/4/2014 12:00:00 AM	7/5/2014 12:00:00 AM	5
TX-2013-9280	5/17/2013 12:00:00 AM	5/24/2013 12:00:00 AM	5
TU-2012-3200	8/10/2012 12:00:00 AM	8/17/2012 12:00:00 AM	5
CG-2014-6790	11/21/2014 12:00:00 AM	11/25/2014 12:00:00 AM	5
UP-2011-7770	12/9/2011 12:00:00 AM	12/13/2011 12:00:00 AM	5
CA-2014-154816	11/7/2014 12:00:00 AM	11/11/2014 12:00:00 AM	5
CA-2013-102134	3/15/2013 12:00:00 AM	3/20/2013 12:00:00 AM	5
TU-2013-7800	8/9/2013 12:00:00 AM	8/11/2013 12:00:00 AM	5
ES-2013-2765433	12/13/2013 12:00:00 AM	12/17/2013 12:00:00 AM	5
IN-2012-28668	4/27/2012 12:00:00 AM	4/27/2012 12:00:00 AM	5
CA-2014-161984	4/11/2014 12:00:00 AM	4/16/2014 12:00:00 AM	5
MO-2013-1100	12/20/2013 12:00:00 AM	12/26/2013 12:00:00 AM	5
MX-2011-138716	11/11/2011 12:00:00 AM	11/13/2011 12:00:00 AM	5
ES-2014-5706764	1/31/2014 12:00:00 AM	2/4/2014 12:00:00 AM	5
CA-2012-116260	7/6/2012 12:00:00 AM	7/12/2012 12:00:00 AM	5
MX-2013-113621	9/27/2013 12:00:00 AM	10/3/2013 12:00:00 AM	5
US-2011-167633	9/30/2011 12:00:00 AM	10/5/2011 12:00:00 AM	5
CA-2011-148369	9/23/2011 12:00:00 AM	9/27/2011 12:00:00 AM	5
CA-2013-168557	9/20/2013 12:00:00 AM	9/24/2013 12:00:00 AM	5
AU-2013-3750	7/5/2013 12:00:00 AM	7/11/2013 12:00:00 AM	5
RO-2014-4730	7/11/2014 12:00:00 AM	7/17/2014 12:00:00 AM	5
MX-2011-159856	12/9/2011 12:00:00 AM	12/13/2011 12:00:00 AM	5
ES-2014-5784467	12/26/2014 12:00:00 AM	12/30/2014 12:00:00 AM	5
CA-2012-120551	4/13/2012 12:00:00 AM	4/20/2012 12:00:00 AM	5
TU-2013-8060	2/22/2013 12:00:00 AM	2/28/2013 12:00:00 AM	5
CA-2011-9140	11/4/2011 12:00:00 AM	11/7/2011 12:00:00 AM	5
TU-2012-7510	3/30/2012 12:00:00 AM	4/3/2012 12:00:00 AM	5
CA-2013-123015	12/27/2013 12:00:00 AM	12/31/2013 12:00:00 AM	5
TU-2014-8010	7/25/2014 12:00:00 AM	7/30/2014 12:00:00 AM	5
MX-2011-164518	10/14/2011 12:00:00 AM	10/18/2011 12:00:00 AM	5
ES-2012-1526126	4/6/2012 12:00:00 AM	4/10/2012 12:00:00 AM	5
ID-2012-57655	6/22/2012 12:00:00 AM	6/26/2012 12:00:00 AM	5
IN-2013-13681	11/15/2013 12:00:00 AM	11/22/2013 12:00:00 AM	5
IR-2013-3430	9/20/2013 12:00:00 AM	9/22/2013 12:00:00 AM	5
BO-2012-5210	12/14/2012 12:00:00 AM	12/18/2012 12:00:00 AM	5
NI-2013-7980	9/27/2013 12:00:00 AM	10/1/2013 12:00:00 AM	5
IN-2014-47295	1/24/2014 12:00:00 AM	1/30/2014 12:00:00 AM	5
CA-2011-103807	12/2/2011 12:00:00 AM	12/9/2011 12:00:00 AM	5
KZ-2014-5810	3/21/2014 12:00:00 AM	3/26/2014 12:00:00 AM	5
CA-2013-161158	5/10/2013 12:00:00 AM	5/14/2013 12:00:00 AM	5
ES-2014-4706940	12/26/2014 12:00:00 AM	12/31/2014 12:00:00 AM	5
CA-2013-157714	9/27/2013 12:00:00 AM	10/2/2013 12:00:00 AM	5
CA-2014-134439	9/19/2014 12:00:00 AM	9/24/2014 12:00:00 AM	5
TU-2013-1350	10/18/2013 12:00:00 AM	10/19/2013 12:00:00 AM	5
ID-2013-56717	8/2/2013 12:00:00 AM	8/4/2013 12:00:00 AM	5
SA-2013-7470	10/25/2013 12:00:00 AM	10/27/2013 12:00:00 AM	5
CA-2011-159478	9/30/2011 12:00:00 AM	10/6/2011 12:00:00 AM	5
IT-2014-2109178	1/24/2014 12:00:00 AM	1/30/2014 12:00:00 AM	5
CA-2011-121727	8/19/2011 12:00:00 AM	8/24/2011 12:00:00 AM	5
US-2013-149790	9/27/2013 12:00:00 AM	10/2/2013 12:00:00 AM	5
CA-2014-158736	12/19/2014 12:00:00 AM	12/25/2014 12:00:00 AM	5
SG-2012-1640	11/9/2012 12:00:00 AM	11/13/2012 12:00:00 AM	5
CM-2011-6580	8/5/2011 12:00:00 AM	8/10/2011 12:00:00 AM	5
SO-2012-560	11/16/2012 12:00:00 AM	11/23/2012 12:00:00 AM	5
ES-2014-1273017	5/9/2014 12:00:00 AM	5/13/2014 12:00:00 AM	5
ES-2013-4467739	5/3/2013 12:00:00 AM	5/3/2013 12:00:00 AM	5
CA-2012-132633	2/3/2012 12:00:00 AM	2/5/2012 12:00:00 AM	5
ES-2014-2835815	9/19/2014 12:00:00 AM	9/24/2014 12:00:00 AM	5
ES-2011-1140474	4/29/2011 12:00:00 AM	5/5/2011 12:00:00 AM	5
CA-2013-144785	4/19/2013 12:00:00 AM	4/24/2013 12:00:00 AM	5
SA-2013-4930	9/6/2013 12:00:00 AM	9/11/2013 12:00:00 AM	5
TU-2014-2880	12/26/2014 12:00:00 AM	1/2/2015 12:00:00 AM	5
CA-2011-126333	12/23/2011 12:00:00 AM	12/28/2011 12:00:00 AM	5
CA-2012-139290	10/26/2012 12:00:00 AM	10/30/2012 12:00:00 AM	5
CA-2013-870	9/20/2013 12:00:00 AM	9/23/2013 12:00:00 AM	5
TU-2012-6180	10/5/2012 12:00:00 AM	10/9/2012 12:00:00 AM	5
IT-2013-2487084	1/4/2013 12:00:00 AM	1/6/2013 12:00:00 AM	5
CA-2011-115980	7/15/2011 12:00:00 AM	7/19/2011 12:00:00 AM	5
CA-2013-140256	8/23/2013 12:00:00 AM	8/30/2013 12:00:00 AM	5
US-2012-113411	10/12/2012 12:00:00 AM	10/17/2012 12:00:00 AM	5
MX-2014-153934	10/24/2014 12:00:00 AM	10/24/2014 12:00:00 AM	5
ES-2014-4635360	5/9/2014 12:00:00 AM	5/13/2014 12:00:00 AM	5
CA-2014-110212	5/2/2014 12:00:00 AM	5/6/2014 12:00:00 AM	5
NI-2014-1650	4/18/2014 12:00:00 AM	4/21/2014 12:00:00 AM	5
NI-2014-5310	10/24/2014 12:00:00 AM	10/27/2014 12:00:00 AM	5
NI-2014-1190	6/20/2014 12:00:00 AM	6/24/2014 12:00:00 AM	5
NI-2013-5740	5/3/2013 12:00:00 AM	5/8/2013 12:00:00 AM	5
MX-2013-101959	11/1/2013 12:00:00 AM	11/5/2013 12:00:00 AM	5
CA-2013-164490	9/6/2013 12:00:00 AM	9/11/2013 12:00:00 AM	5
CA-2014-147550	12/5/2014 12:00:00 AM	12/6/2014 12:00:00 AM	5
AE-2014-4120	3/7/2014 12:00:00 AM	3/11/2014 12:00:00 AM	5
MX-2012-168816	9/21/2012 12:00:00 AM	9/26/2012 12:00:00 AM	5
ES-2012-2073911	8/31/2012 12:00:00 AM	9/2/2012 12:00:00 AM	5
CA-2014-105445	2/21/2014 12:00:00 AM	2/26/2014 12:00:00 AM	5
TU-2014-9690	4/25/2014 12:00:00 AM	4/30/2014 12:00:00 AM	5
IR-2013-9090	9/6/2013 12:00:00 AM	9/9/2013 12:00:00 AM	5
BO-2014-6700	6/6/2014 12:00:00 AM	6/10/2014 12:00:00 AM	5
CA-2013-145499	5/31/2013 12:00:00 AM	6/1/2013 12:00:00 AM	5
TU-2013-9560	9/27/2013 12:00:00 AM	10/1/2013 12:00:00 AM	5
GH-2013-720	3/22/2013 12:00:00 AM	3/24/2013 12:00:00 AM	5
MX-2013-160892	10/18/2013 12:00:00 AM	10/24/2013 12:00:00 AM	5
IN-2012-44677	2/17/2012 12:00:00 AM	2/21/2012 12:00:00 AM	5
US-2013-106313	8/23/2013 12:00:00 AM	8/27/2013 12:00:00 AM	5
US-2014-140375	5/2/2014 12:00:00 AM	5/7/2014 12:00:00 AM	5
TU-2014-4870	9/5/2014 12:00:00 AM	9/11/2014 12:00:00 AM	5
MX-2013-154011	2/15/2013 12:00:00 AM	2/18/2013 12:00:00 AM	5
IN-2011-53770	8/26/2011 12:00:00 AM	8/30/2011 12:00:00 AM	5
CA-2014-139661	10/31/2014 12:00:00 AM	11/4/2014 12:00:00 AM	5
CA-2012-106978	9/28/2012 12:00:00 AM	10/4/2012 12:00:00 AM	5
BN-2014-4920	9/19/2014 12:00:00 AM	9/23/2014 12:00:00 AM	5
IZ-2012-4210	6/22/2012 12:00:00 AM	6/28/2012 12:00:00 AM	5
TU-2012-180	7/27/2012 12:00:00 AM	7/31/2012 12:00:00 AM	5
ID-2012-82960	5/18/2012 12:00:00 AM	5/23/2012 12:00:00 AM	5
IN-2014-82036	5/30/2014 12:00:00 AM	6/4/2014 12:00:00 AM	5
KZ-2012-4240	6/1/2012 12:00:00 AM	6/6/2012 12:00:00 AM	5
MD-2013-730	8/2/2013 12:00:00 AM	8/9/2013 12:00:00 AM	5
KZ-2013-6120	12/20/2013 12:00:00 AM	12/26/2013 12:00:00 AM	5
ID-2013-77269	6/21/2013 12:00:00 AM	6/24/2013 12:00:00 AM	5
MO-2014-740	5/9/2014 12:00:00 AM	5/16/2014 12:00:00 AM	5
US-2013-135237	7/5/2013 12:00:00 AM	7/9/2013 12:00:00 AM	5
CA-2013-154403	5/24/2013 12:00:00 AM	5/28/2013 12:00:00 AM	5
PL-2012-1090	8/17/2012 12:00:00 AM	8/22/2012 12:00:00 AM	5
MX-2014-164308	6/6/2014 12:00:00 AM	6/12/2014 12:00:00 AM	5
ID-2012-44964	7/13/2012 12:00:00 AM	7/16/2012 12:00:00 AM	5
CA-2012-161795	12/21/2012 12:00:00 AM	12/23/2012 12:00:00 AM	5
NI-2014-9470	4/4/2014 12:00:00 AM	4/8/2014 12:00:00 AM	5
ID-2011-62114	3/25/2011 12:00:00 AM	3/25/2011 12:00:00 AM	5
NI-2014-2310	6/20/2014 12:00:00 AM	6/25/2014 12:00:00 AM	5
NI-2011-8350	2/4/2011 12:00:00 AM	2/9/2011 12:00:00 AM	5
MO-2012-7870	10/5/2012 12:00:00 AM	10/9/2012 12:00:00 AM	5
TU-2013-2790	12/20/2013 12:00:00 AM	12/23/2013 12:00:00 AM	5
TU-2014-2150	8/22/2014 12:00:00 AM	8/27/2014 12:00:00 AM	5
US-2014-125213	12/12/2014 12:00:00 AM	12/14/2014 12:00:00 AM	5
SF-2011-3470	11/25/2011 12:00:00 AM	12/1/2011 12:00:00 AM	5
US-2012-168515	7/13/2012 12:00:00 AM	7/18/2012 12:00:00 AM	5
CA-2013-105018	11/29/2013 12:00:00 AM	12/3/2013 12:00:00 AM	5
MW-2014-1790	8/15/2014 12:00:00 AM	8/19/2014 12:00:00 AM	5
TU-2014-7890	12/12/2014 12:00:00 AM	12/19/2014 12:00:00 AM	5
US-2014-102197	4/11/2014 12:00:00 AM	4/16/2014 12:00:00 AM	5
ES-2012-5708011	6/22/2012 12:00:00 AM	6/29/2012 12:00:00 AM	5
CA-2011-159814	6/24/2011 12:00:00 AM	6/28/2011 12:00:00 AM	5
NI-2012-9860	1/6/2012 12:00:00 AM	1/10/2012 12:00:00 AM	5
CA-2012-128167	6/22/2012 12:00:00 AM	6/26/2012 12:00:00 AM	5
CA-2014-139948	7/18/2014 12:00:00 AM	7/23/2014 12:00:00 AM	5
TU-2013-9790	2/15/2013 12:00:00 AM	2/19/2013 12:00:00 AM	5
IT-2011-3515682	5/27/2011 12:00:00 AM	5/30/2011 12:00:00 AM	5
CA-2013-163636	12/6/2013 12:00:00 AM	12/10/2013 12:00:00 AM	5
IT-2011-5134922	1/7/2011 12:00:00 AM	1/10/2011 12:00:00 AM	5
CA-2014-162635	10/10/2014 12:00:00 AM	10/11/2014 12:00:00 AM	5
CA-2013-149482	11/15/2013 12:00:00 AM	11/20/2013 12:00:00 AM	5
CA-2014-162474	3/14/2014 12:00:00 AM	3/17/2014 12:00:00 AM	5
ZI-2014-3820	8/29/2014 12:00:00 AM	9/4/2014 12:00:00 AM	5
NI-2012-8530	7/13/2012 12:00:00 AM	7/17/2012 12:00:00 AM	5
NI-2013-3150	11/1/2013 12:00:00 AM	11/5/2013 12:00:00 AM	5
CA-2014-156412	12/5/2014 12:00:00 AM	12/9/2014 12:00:00 AM	5
KE-2013-3210	9/6/2013 12:00:00 AM	9/13/2013 12:00:00 AM	5
US-2011-134187	11/4/2011 12:00:00 AM	11/11/2011 12:00:00 AM	5
TU-2013-7300	6/28/2013 12:00:00 AM	7/4/2013 12:00:00 AM	5
US-2014-153633	11/14/2014 12:00:00 AM	11/19/2014 12:00:00 AM	5
CA-2014-166933	4/25/2014 12:00:00 AM	4/29/2014 12:00:00 AM	5
CA-2011-101147	12/2/2011 12:00:00 AM	12/4/2011 12:00:00 AM	5
CA-2014-162880	12/26/2014 12:00:00 AM	12/30/2014 12:00:00 AM	5
KZ-2014-8290	12/26/2014 12:00:00 AM	12/30/2014 12:00:00 AM	5
US-2013-148334	8/23/2013 12:00:00 AM	8/27/2013 12:00:00 AM	5
CA-2013-134691	11/15/2013 12:00:00 AM	11/19/2013 12:00:00 AM	5
CA-2012-126466	11/9/2012 12:00:00 AM	11/13/2012 12:00:00 AM	5
TU-2014-6780	1/3/2014 12:00:00 AM	1/9/2014 12:00:00 AM	5
TI-2011-1290	7/15/2011 12:00:00 AM	7/20/2011 12:00:00 AM	5
US-2012-151288	2/3/2012 12:00:00 AM	2/6/2012 12:00:00 AM	5
ES-2014-2677615	7/4/2014 12:00:00 AM	7/4/2014 12:00:00 AM	5
CA-2013-136287	6/14/2013 12:00:00 AM	6/18/2013 12:00:00 AM	5
US-2012-120957	12/7/2012 12:00:00 AM	12/7/2012 12:00:00 AM	5
NI-2012-200	5/25/2012 12:00:00 AM	5/30/2012 12:00:00 AM	5
US-2014-109099	5/30/2014 12:00:00 AM	6/3/2014 12:00:00 AM	5
IT-2012-2013268	6/29/2012 12:00:00 AM	7/4/2012 12:00:00 AM	5
CA-2014-154214	3/21/2014 12:00:00 AM	3/26/2014 12:00:00 AM	5
TU-2012-6430	3/2/2012 12:00:00 AM	3/6/2012 12:00:00 AM	5
NI-2012-6840	6/8/2012 12:00:00 AM	6/15/2012 12:00:00 AM	5
US-2014-109484	11/7/2014 12:00:00 AM	11/13/2014 12:00:00 AM	5
CA-2012-119592	12/14/2012 12:00:00 AM	12/16/2012 12:00:00 AM	5
CA-2014-116113	10/3/2014 12:00:00 AM	10/7/2014 12:00:00 AM	5
CA-2012-150413	10/19/2012 12:00:00 AM	10/24/2012 12:00:00 AM	5
CA-2013-108364	12/20/2013 12:00:00 AM	12/25/2013 12:00:00 AM	5
CA-2014-165099	12/12/2014 12:00:00 AM	12/14/2014 12:00:00 AM	5
TU-2014-9180	6/20/2014 12:00:00 AM	6/26/2014 12:00:00 AM	5
CM-2014-800	10/31/2014 12:00:00 AM	11/3/2014 12:00:00 AM	5
CA-2014-106691	11/7/2014 12:00:00 AM	11/13/2014 12:00:00 AM	5
NI-2014-330	1/31/2014 12:00:00 AM	2/5/2014 12:00:00 AM	5
US-2012-119648	9/21/2012 12:00:00 AM	9/24/2012 12:00:00 AM	5
CA-2011-112718	12/16/2011 12:00:00 AM	12/21/2011 12:00:00 AM	5
NI-2013-4420	10/4/2013 12:00:00 AM	10/10/2013 12:00:00 AM	5
EG-2013-3290	7/26/2013 12:00:00 AM	7/30/2013 12:00:00 AM	5
ID-2012-36725	8/10/2012 12:00:00 AM	8/11/2012 12:00:00 AM	5
IN-2014-72327	5/30/2014 12:00:00 AM	5/30/2014 12:00:00 AM	5
IN-2013-71249	10/17/2013 12:00:00 AM	10/18/2013 12:00:00 AM	4
ID-2012-28402	4/19/2012 12:00:00 AM	4/22/2012 12:00:00 AM	4
IN-2013-73951	6/6/2013 12:00:00 AM	6/8/2013 12:00:00 AM	4
US-2014-133193	7/31/2014 12:00:00 AM	8/1/2014 12:00:00 AM	4
IN-2011-28087	11/3/2011 12:00:00 AM	11/5/2011 12:00:00 AM	4
ID-2013-63976	8/22/2013 12:00:00 AM	8/26/2013 12:00:00 AM	4
ES-2012-5877219	12/13/2012 12:00:00 AM	12/17/2012 12:00:00 AM	4
IN-2014-50473	8/28/2014 12:00:00 AM	8/29/2014 12:00:00 AM	4
IN-2014-35983	5/1/2014 12:00:00 AM	5/1/2014 12:00:00 AM	4
MX-2014-126984	12/18/2014 12:00:00 AM	12/20/2014 12:00:00 AM	4
IR-2014-8540	9/18/2014 12:00:00 AM	9/21/2014 12:00:00 AM	4
CA-2012-114811	11/8/2012 12:00:00 AM	11/8/2012 12:00:00 AM	4
MX-2014-154907	11/20/2014 12:00:00 AM	11/20/2014 12:00:00 AM	4
ES-2012-2058076	9/20/2012 12:00:00 AM	9/22/2012 12:00:00 AM	4
IN-2013-69730	12/12/2013 12:00:00 AM	12/14/2013 12:00:00 AM	4
MX-2012-153157	10/11/2012 12:00:00 AM	10/14/2012 12:00:00 AM	4
IN-2013-45076	12/26/2013 12:00:00 AM	12/26/2013 12:00:00 AM	4
ES-2012-2314672	4/5/2012 12:00:00 AM	4/5/2012 12:00:00 AM	4
IN-2013-15368	4/18/2013 12:00:00 AM	4/19/2013 12:00:00 AM	4
ES-2013-2757712	5/16/2013 12:00:00 AM	5/20/2013 12:00:00 AM	4
